file_name,file_size,product_no,status,letter,environment,image_w,image_h,product_no_len,image_type,data_type,file_path
CIAX77LH4Z_h_c.jpg,11779.0,CIAX77LH4Z,Horizontal,Clear,Clear,454,92,10,syns,train,train/CIAX77LH4Z_h_c.jpg
NF32WN-76U_h_c.jpg,9662.0,NF32WN-76U,Horizontal,Clear,Clear,386,92,10,syns,train,train/NF32WN-76U_h_c.jpg
#NAME?,11057.0,#NAME?,Horizontal,Clear,Clear,396,92,10,syns,train,#NAME?
C5581DZA1R_h_c.jpg,13011.0,C5581DZA1R,Horizontal,Clear,Clear,516,92,10,syns,train,train/C5581DZA1R_h_c.jpg
J127DD97 6_h_c.jpg,10045.0,J127DD97 6,Horizontal,Clear,Clear,432,92,10,syns,train,train/J127DD97 6_h_c.jpg
ZCZ0VCRKJD_h_c.jpg,13493.0,ZCZ0VCRKJD,Horizontal,Clear,Clear,482,92,10,syns,train,train/ZCZ0VCRKJD_h_c.jpg
AT12 JD0XD_h_c.jpg,14284.0,AT12 JD0XD,Horizontal,Clear,Clear,539,92,10,syns,train,train/AT12 JD0XD_h_c.jpg
20HWZFEFPP_h_c.jpg,13568.0,20HWZFEFPP,Horizontal,Clear,Clear,510,92,10,syns,train,train/20HWZFEFPP_h_c.jpg
SB2J3ORWZF_h_c.jpg,13680.0,SB2J3ORWZF,Horizontal,Clear,Clear,493,92,10,syns,train,train/SB2J3ORWZF_h_c.jpg
24YBE7HR42_h_c.jpg,13940.0,24YBE7HR42,Horizontal,Clear,Clear,520,92,10,syns,train,train/24YBE7HR42_h_c.jpg
JHZIA#ABZA_h_c.jpg,13223.0,JHZIA#ABZA,Horizontal,Clear,Clear,573,92,10,syns,train,train/JHZIA#ABZA_h_c.jpg
ZXERR6T3IG_h_c.jpg,11913.0,ZXERR6T3IG,Horizontal,Clear,Clear,477,92,10,syns,train,train/ZXERR6T3IG_h_c.jpg
58M9MT38-2_h_c.jpg,11853.0,58M9MT38-2,Horizontal,Clear,Clear,470,92,10,syns,train,train/58M9MT38-2_h_c.jpg
TIR#B8SYZI_h_c.jpg,11834.0,TIR#B8SYZI,Horizontal,Clear,Clear,477,92,10,syns,train,train/TIR#B8SYZI_h_c.jpg
T5-O23QR1B_h_c.jpg,11048.0,T5-O23QR1B,Horizontal,Clear,Clear,412,92,10,syns,train,train/T5-O23QR1B_h_c.jpg
 RXN6LSAS1_h_c.jpg,12241.0, RXN6LSAS1,Horizontal,Clear,Clear,457,92,10,syns,train,train/ RXN6LSAS1_h_c.jpg
7EGLO8DZS0_h_c.jpg,17956.0,7EGLO8DZS0,Horizontal,Clear,Clear,669,92,10,syns,train,train/7EGLO8DZS0_h_c.jpg
EBE3KQ34FQ_h_c.jpg,15334.0,EBE3KQ34FQ,Horizontal,Clear,Clear,558,92,10,syns,train,train/EBE3KQ34FQ_h_c.jpg
WL9OU1U6T9_h_c.jpg,17219.0,WL9OU1U6T9,Horizontal,Clear,Clear,658,92,10,syns,train,train/WL9OU1U6T9_h_c.jpg
D5UNRU6DPM_h_c.jpg,12400.0,D5UNRU6DPM,Horizontal,Clear,Clear,502,92,10,syns,train,train/D5UNRU6DPM_h_c.jpg
GUXY8RKVGKP_h_c.jpg,12967.0,GUXY8RKVGKP,Horizontal,Clear,Clear,483,92,11,syns,train,train/GUXY8RKVGKP_h_c.jpg
G QPWM-AT78_h_c.jpg,13944.0,G QPWM-AT78,Horizontal,Clear,Clear,523,92,11,syns,train,train/G QPWM-AT78_h_c.jpg
KO6BCUQP #I_h_c.jpg,14569.0,KO6BCUQP #I,Horizontal,Clear,Clear,571,92,11,syns,train,train/KO6BCUQP #I_h_c.jpg
RV5SBJ4VU96_h_c.jpg,18251.0,RV5SBJ4VU96,Horizontal,Clear,Clear,704,92,11,syns,train,train/RV5SBJ4VU96_h_c.jpg
LXBXZK-ACC-_h_c.jpg,12536.0,LXBXZK-ACC-,Horizontal,Clear,Clear,473,92,11,syns,train,train/LXBXZK-ACC-_h_c.jpg
J9Y78YNSASV_h_c.jpg,16150.0,J9Y78YNSASV,Horizontal,Clear,Clear,633,92,11,syns,train,train/J9Y78YNSASV_h_c.jpg
PG FZL WBEA_h_c.jpg,12150.0,PG FZL WBEA,Horizontal,Clear,Clear,479,92,11,syns,train,train/PG FZL WBEA_h_c.jpg
8RT#7KRMXVL_h_c.jpg,12508.0,8RT#7KRMXVL,Horizontal,Clear,Clear,497,92,11,syns,train,train/8RT#7KRMXVL_h_c.jpg
TYPOJ7SWHKS_h_c.jpg,18018.0,TYPOJ7SWHKS,Horizontal,Clear,Clear,654,92,11,syns,train,train/TYPOJ7SWHKS_h_c.jpg
C-#42J0HKB4_h_c.jpg,16311.0,C-#42J0HKB4,Horizontal,Clear,Clear,647,92,11,syns,train,train/C-#42J0HKB4_h_c.jpg
PB0I61G7V7W_h_c.jpg,16476.0,PB0I61G7V7W,Horizontal,Clear,Clear,630,92,11,syns,train,train/PB0I61G7V7W_h_c.jpg
 98 NHVY7OP_h_c.jpg,14279.0, 98 NHVY7OP,Horizontal,Clear,Clear,554,92,11,syns,train,train/ 98 NHVY7OP_h_c.jpg
J6L8Y-DZK2W_h_c.jpg,16483.0,J6L8Y-DZK2W,Horizontal,Clear,Clear,650,92,11,syns,train,train/J6L8Y-DZK2W_h_c.jpg
BCQ7KLH4E33_h_c.jpg,12859.0,BCQ7KLH4E33,Horizontal,Clear,Clear,514,92,11,syns,train,train/BCQ7KLH4E33_h_c.jpg
ESPFY20360I_h_c.jpg,15882.0,ESPFY20360I,Horizontal,Clear,Clear,593,92,11,syns,train,train/ESPFY20360I_h_c.jpg
ZGQQR3Y1KII_h_c.jpg,11362.0,ZGQQR3Y1KII,Horizontal,Clear,Clear,410,92,11,syns,train,train/ZGQQR3Y1KII_h_c.jpg
AFNS2T8MB-0_h_c.jpg,12585.0,AFNS2T8MB-0,Horizontal,Clear,Clear,495,92,11,syns,train,train/AFNS2T8MB-0_h_c.jpg
 MN#4 E3-QY_h_c.jpg,12733.0, MN#4 E3-QY,Horizontal,Clear,Clear,479,92,11,syns,train,train/ MN#4 E3-QY_h_c.jpg
#8OY8QO7D1K_h_c.jpg,13894.0,#8OY8QO7D1K,Horizontal,Clear,Clear,487,92,11,syns,train,train/#8OY8QO7D1K_h_c.jpg
#D6FY3RPGIN_h_c.jpg,13463.0,#D6FY3RPGIN,Horizontal,Clear,Clear,517,92,11,syns,train,train/#D6FY3RPGIN_h_c.jpg
O2NOE4C7BZDF_h_c.jpg,16415.0,O2NOE4C7BZDF,Horizontal,Clear,Clear,625,92,12,syns,train,train/O2NOE4C7BZDF_h_c.jpg
8P59#JSPNMRS_h_c.jpg,14965.0,8P59#JSPNMRS,Horizontal,Clear,Clear,568,92,12,syns,train,train/8P59#JSPNMRS_h_c.jpg
DPRV0LQZ6LBE_h_c.jpg,14577.0,DPRV0LQZ6LBE,Horizontal,Clear,Clear,561,92,12,syns,train,train/DPRV0LQZ6LBE_h_c.jpg
-D0D76N7N 3A_h_c.jpg,14419.0,-D0D76N7N 3A,Horizontal,Clear,Clear,581,92,12,syns,train,train/-D0D76N7N 3A_h_c.jpg
RT#PW8W OUYT_h_c.jpg,18782.0,RT#PW8W OUYT,Horizontal,Clear,Clear,756,92,12,syns,train,train/RT#PW8W OUYT_h_c.jpg
0T7P-4OPUMNP_h_c.jpg,16397.0,0T7P-4OPUMNP,Horizontal,Clear,Clear,640,92,12,syns,train,train/0T7P-4OPUMNP_h_c.jpg
TTGB 2QZ8A03_h_c.jpg,13765.0,TTGB 2QZ8A03,Horizontal,Clear,Clear,553,92,12,syns,train,train/TTGB 2QZ8A03_h_c.jpg
#4#D-Y4-92CJ_h_c.jpg,13531.0,#4#D-Y4-92CJ,Horizontal,Clear,Clear,541,92,12,syns,train,train/#4#D-Y4-92CJ_h_c.jpg
A8PD CEO2L2U_h_c.jpg,18058.0,A8PD CEO2L2U,Horizontal,Clear,Clear,598,92,12,syns,train,train/A8PD CEO2L2U_h_c.jpg
7H-NFKXEAN#8_h_c.jpg,15012.0,7H-NFKXEAN#8,Horizontal,Clear,Clear,572,92,12,syns,train,train/7H-NFKXEAN#8_h_c.jpg
VQZNVJECGLNQ_h_c.jpg,12225.0,VQZNVJECGLNQ,Horizontal,Clear,Clear,459,92,12,syns,train,train/VQZNVJECGLNQ_h_c.jpg
A-IVN##AALGG_h_c.jpg,14094.0,A-IVN##AALGG,Horizontal,Clear,Clear,535,92,12,syns,train,train/A-IVN##AALGG_h_c.jpg
5O12JN#1L0KV_h_c.jpg,14080.0,5O12JN#1L0KV,Horizontal,Clear,Clear,571,92,12,syns,train,train/5O12JN#1L0KV_h_c.jpg
591BKV#I1233_h_c.jpg,13620.0,591BKV#I1233,Horizontal,Clear,Clear,518,92,12,syns,train,train/591BKV#I1233_h_c.jpg
R4M35#5EYN05_h_c.jpg,16945.0,R4M35#5EYN05,Horizontal,Clear,Clear,622,92,12,syns,train,train/R4M35#5EYN05_h_c.jpg
1F#3EMKAS1YT_h_c.jpg,13543.0,1F#3EMKAS1YT,Horizontal,Clear,Clear,502,92,12,syns,train,train/1F#3EMKAS1YT_h_c.jpg
0VWXM148TS16_h_c.jpg,15100.0,0VWXM148TS16,Horizontal,Clear,Clear,643,92,12,syns,train,train/0VWXM148TS16_h_c.jpg
FNO0D3SI8-52_h_c.jpg,14610.0,FNO0D3SI8-52,Horizontal,Clear,Clear,561,92,12,syns,train,train/FNO0D3SI8-52_h_c.jpg
FZRTWZM40#MC_h_c.jpg,21316.0,FZRTWZM40#MC,Horizontal,Clear,Clear,780,92,12,syns,train,train/FZRTWZM40#MC_h_c.jpg
T1ZMN#76O1VJ_h_c.jpg,18265.0,T1ZMN#76O1VJ,Horizontal,Clear,Clear,692,92,12,syns,train,train/T1ZMN#76O1VJ_h_c.jpg
YC8AEFFJNXV6U_h_c.jpg,19725.0,YC8AEFFJNXV6U,Horizontal,Clear,Clear,749,92,13,syns,train,train/YC8AEFFJNXV6U_h_c.jpg
6C4#R9DE9FA9V_h_c.jpg,17605.0,6C4#R9DE9FA9V,Horizontal,Clear,Clear,632,92,13,syns,train,train/6C4#R9DE9FA9V_h_c.jpg
A7Y7226RZY1MO_h_c.jpg,15942.0,A7Y7226RZY1MO,Horizontal,Clear,Clear,612,92,13,syns,train,train/A7Y7226RZY1MO_h_c.jpg
JDEBP6G7FNFZ4_h_c.jpg,12857.0,JDEBP6G7FNFZ4,Horizontal,Clear,Clear,517,92,13,syns,train,train/JDEBP6G7FNFZ4_h_c.jpg
LKS8T556VJT3V_h_c.jpg,15440.0,LKS8T556VJT3V,Horizontal,Clear,Clear,583,92,13,syns,train,train/LKS8T556VJT3V_h_c.jpg
#NAME?,16448.0,#NAME?,Horizontal,Clear,Clear,596,92,13,syns,train,#NAME?
0K#O21OUYW N#_h_c.jpg,19076.0,0K#O21OUYW N#,Horizontal,Clear,Clear,691,92,13,syns,train,train/0K#O21OUYW N#_h_c.jpg
YQW8BW0RLNE7Q_h_c.jpg,18355.0,YQW8BW0RLNE7Q,Horizontal,Clear,Clear,678,92,13,syns,train,train/YQW8BW0RLNE7Q_h_c.jpg
Q83YK0O8NRN4M_h_c.jpg,8205.0,Q83YK0O8NRN4M,Horizontal,Clear,Clear,292,92,13,syns,train,train/Q83YK0O8NRN4M_h_c.jpg
NT IR0 PK -#R_h_c.jpg,13272.0,NT IR0 PK -#R,Horizontal,Clear,Clear,505,92,13,syns,train,train/NT IR0 PK -#R_h_c.jpg
F9EP01DJG65FJ_h_c.jpg,16160.0,F9EP01DJG65FJ,Horizontal,Clear,Clear,608,92,13,syns,train,train/F9EP01DJG65FJ_h_c.jpg
6R037LD6KDXSU_h_c.jpg,16595.0,6R037LD6KDXSU,Horizontal,Clear,Clear,689,92,13,syns,train,train/6R037LD6KDXSU_h_c.jpg
1A# 66HTIVP42_h_c.jpg,15115.0,1A# 66HTIVP42,Horizontal,Clear,Clear,569,92,13,syns,train,train/1A# 66HTIVP42_h_c.jpg
1YHD77H9LTS5I_h_c.jpg,16369.0,1YHD77H9LTS5I,Horizontal,Clear,Clear,641,92,13,syns,train,train/1YHD77H9LTS5I_h_c.jpg
6GI93FD6AORQS_h_c.jpg,16496.0,6GI93FD6AORQS,Horizontal,Clear,Clear,592,92,13,syns,train,train/6GI93FD6AORQS_h_c.jpg
20NP8HP29Z#VH_h_c.jpg,21363.0,20NP8HP29Z#VH,Horizontal,Clear,Clear,762,92,13,syns,train,train/20NP8HP29Z#VH_h_c.jpg
413D-N7QIRM-T_h_c.jpg,14920.0,413D-N7QIRM-T,Horizontal,Clear,Clear,573,92,13,syns,train,train/413D-N7QIRM-T_h_c.jpg
-OQRHUO 79CP9_h_c.jpg,11885.0,-OQRHUO 79CP9,Horizontal,Clear,Clear,457,92,13,syns,train,train/-OQRHUO 79CP9_h_c.jpg
HC8XS3P2C78T-_h_c.jpg,15927.0,HC8XS3P2C78T-,Horizontal,Clear,Clear,608,92,13,syns,train,train/HC8XS3P2C78T-_h_c.jpg
L42TRZP#-2INB_h_c.jpg,16720.0,L42TRZP#-2INB,Horizontal,Clear,Clear,627,92,13,syns,train,train/L42TRZP#-2INB_h_c.jpg
ZTEE-M8LSB0951_h_c.jpg,20347.0,ZTEE-M8LSB0951,Horizontal,Clear,Clear,678,92,14,syns,train,train/ZTEE-M8LSB0951_h_c.jpg
